product_id,imt_id,name,brand,price,price_no_discount,discount_pct,rating,reviews_count,subject_id,supplier_rating,sizes,colors,category_query,page,collected_at,description,composition,color,gender,country,care,ai_summary,reviews_text
550606675,2358864704,ТВОЕ Джемпер вязаный теплый,ТВОЕ,974.0,3899.0,75,4.9,396,215,4.8,"46, 48, 50, 52, 54",серый,свитер мужской,3,2026-06-14T03:17:50.628606,"Универсальный мужской джемпер от бренда ТВОЕ — воплощение комфорта и стиля в каждой детали. Модель свободного кроя с округлым вырезом создает элегантный силуэт, актуальный для сезона 2025 года.

Продуманный дизайн включает длинные рукава с манжетами, которые обеспечивают комфортную посадку и дополнительную защиту от холода. Вязаная текстура придает изделию особый шарм, а однотонная расцветка делает свитер универсальным элементом гардероба.

Мягкий трикотажный материал с добавлением искусственной шерсти создает приятные тактильные ощущения и надежно сохраняет тепло в прохладную погоду. Свободный крой обеспечивает комфорт при носке, не стесняя движений.

Практичная модель станет идеальной базой для создания различных образов — от деловых до повседневных. Эта кофта прекрасно подходит как для учебы, так и для работы в офисе, гармонично вписываясь в любой дресс-код.

Премиальное качество исполнения и современный силуэт делают эту модель особенной. Уютный и теплый пуловер дарит ощущение комфорта в холодное время года, оставаясь при этом образцом элегантности и стиля.

Универсальность изделия позволяет создавать разнообразные образы, подчеркивая индивидуальность своего владельца. Этот джемпер станет незаменимой вещью в гардеробе современного мужчины, ценящего комфорт и качество.

Стильный дизайн в сочетании с практичностью делает эту модель идеальным выбором для тех, кто стремится выглядеть безупречно в любой ситуации, не жертвуя при этом комфортом.",45% акрил; 29% ПБТ; 26% нейлон,темно-серый меланж,Мужской,Китай,стирать изнанкой наружу; деликатный отжим,,
221954407,199963686,lacoste Свитер Regular Fit,lacoste,7503.0,25480.0,71,0.0,0,163,4.6,"46, 48, 50, 52, 54",красный,свитер мужской,3,2026-06-14T03:17:50.628606,"Мужская модель. Выделяющиеся цвета. Фирменный дизайн. Удобная ткань. Крой: Regelar Fit, круглый вырез, узорчатый дизайн - фирменный стиль Lacoste.",33% вискоза 27% шерсть 23% хлопок 17% полиамид,бордовый,Мужской,Турция,,,"Достоинства:Смотриться красиво.
Недостатки:Не стоит своих денег
Комментарий:Села при первой стирке . Не первый раз беру кофты этого бренда но такого еще не было . Деньги на ветер"
279732789,259764700,lacoste Свитер на молнии из органического хлопка,lacoste,22349.0,26356.0,15,5.0,1,163,4.6,"48, 50, 52, 54, 58",черный,свитер мужской,3,2026-06-14T03:17:50.628606,"Кофты Lacoste предлагают идеальное сочетание стиля и удобства, выполненные из высококачественных материалов, они обеспечивают комфорт и долговечность. Детали: Воротник-стойка на молнии. Длинные рукава. Двойная молния. Логотип на груди. Материал:100% органический хлопок",100% органический хлопок,черный,Мужской,Турция,,,
496841416,500267534,Диагональ Свитер теплый демисезонный,Диагональ,2898.0,7000.0,59,4.7,140,163,4.7,"48-50, 46-48, 44-46, 52-54, 54-56",фиолетовый,свитер мужской,3,2026-06-14T03:17:50.628606,,,,,,,,
255005358,231185736,H&M Джемпер в рубчик свободный,H&M,1513.0,4485.0,66,4.9,228,163,4.8,"48-50, 56-58, 52-54",синий,свитер мужской,3,2026-06-14T03:17:50.628606,"По отзывам наших покупателей, данная модель большемерит!

Свободный джемпер — комфортная и стильная одежда на учебу или для офиса. Изготовлен из мягкого хлопка в рубчик, обеспечивает ощущение уюта даже в прохладные дни.

Благодаря свободному крою с круглым вырезом свитер садится по фигуре и не стесняет движений. Слегка спущенные плечи добавляют современный вид, а длинные рукава завершены тонкой резинкой. Водолазка с вырезом выполняет роль классического свитшота или лонгслива для осеннего сезона.

Теплая кофта лапша станет отличным выбором для зимнего периода, благодаря вязаной структуре. Водолазка без горла подойдет как для занятий в колледже, так и для школьного гардероба. Рубчик придает пуловеру стильный внешний вид, который легко сочетается с любой другой одеждой.

Благодаря широкой размерной сетке, джемпер подходит для подростков, а также, с наличием больших размеров, подходит для мужчин Plus Size.",хлопок 100%,темно-синий; синий,Мужской,Бангладеш,,,"Достоинства:Знакомы с брендом, уже покупали у данного продавца здесь, но качество этого джемпера превзошло ожидвния 🔥
Недостатки:Их нет
Комментарий:Красиво, комфортно, качественно ||| Джемпер очень классный! Полностью хлопковый, приятный к телу, в нем не жарко. По размеру подошел идеально 🤩 ||| Достоинства:Очень понравился, хорошо сидит, приятная на ощупь, качество отличное
Недостатки:Все окей
Комментарий:Джемпер очень, очень, посто супер, большое спасибо продавцу, хорошего дня. ||| Джемпер хорошего качества, очень понравился, но к сожалению не подошел размер, заказал еще раз на размер меньше, дай бог чтоб он подошел, уж больно джемпер шикарный. ||| Спасибо за высокую оценку! Будем рады видеть вас снова - у нас есть вещи от H&M, Bershka, Marks & Spencer, Lee Cooper и Mothercare. Команда Trendsetter 🤍
ещё"
550727378,2437464984,ТВОЕ Свитер трикотажный с воротником и полузамком,ТВОЕ,1067.0,4599.0,77,4.7,376,163,4.8,"46, 50, 52, 54",бежевый,свитер мужской,3,2026-06-14T03:17:50.628606,"Стильный мужской свитер с элегантными косами от бренда ТВОЕ — воплощение современного комфорта и утонченного стиля. Модель свободного кроя с отложным воротником и практичным полузамком на молнии создает изысканный силуэт, актуальный для сезона 2025 года.

Изысканный узор из кос придает кофте особый шарм и делает его по-настоящему стильным, при этом сохраняя универсальность модели. Отложной воротник в сочетании с молнией-полузамком добавляет практичности и позволяет регулировать глубину горловины по желанию.

Продуманный дизайн включает длинные рукава с манжетами, которые обеспечивают комфортную посадку и дополнительную защиту от холода. Свободный крой гарантирует свободу движений и максимальный комфорт при носке.

Мягкий трикотажный материал с добавлением искусственной шерсти создает приятные тактильные ощущения и надежно сохраняет тепло в прохладную погоду. Однотонная расцветка делает пуловер универсальным элементом гардероба, который легко комбинируется с различными предметами одежды.

Практичная модель станет идеальной базой для создания разнообразных образов — от деловых до повседневных. Этот джемпер прекрасно подходит как для учебы, так и для работы в офисе, гармонично вписываясь в любой дресс-код.

Премиальное качество исполнения и внимание к деталям делают эту модель особенной. Уютный и теплый джемпер дарит ощущение комфорта в холодное время года, оставаясь при этом образцом элегантности и стиля.

Современный силуэт в сочетании с классическим узором кос создает гармоничный образ, который будет радовать вас не один сезон. Этот свитер — настоящая находка для тех, кто ценит сочетание комфорта, стиля и практичности в одной вещи.
Универсальность модели позволяет создавать различные образы, подчеркивая индивидуальность своего владельца и его безупречный вкус.",97% полиэстер; 3% эластан,бежевый меланж,Мужской,Китай,стирать изнанкой наружу; деликатный отжим,,"Здравствуйте! Мы искренне рады, что свитер-поло вязаный с полузамком молния бренда ТВОЁ оправдал Ваши ожидания и получил высокую оценку! Благодарим за покупку и за то, что поделились своим мнением. Будем рады видеть Вас снова среди наших клиентов. С уважением, команда ТВОЁ.
ещё ||| Очень мягкий, приятный к телу! Незнаю как поведёт себя после стирки, но на данный момент муж в восторге и сын попросил 👍 ||| Достоинства:Мягкий. Не синтетика. ||| Достоинства:Растянутый ||| Здравствуйте, Наталья! Мы искренне рады, что свитер с воротником и полузамком бренда ТВОЕ полностью удовлетворил Ваши потребности и ожидания. Спасибо за высокую оценку и положительный отзыв – это важно для нас и мотивирует продолжать радовать Вас качественными продуктами. Ждем возможности снова встретиться на просторах нашего магазина. С наилучшими пожеланиями, команда ТВОЕ.
ещё"
258768885,199963693,lacoste Свитер из шерсти мериноса на молнии classic fit,lacoste,5720.0,19980.0,71,5.0,2,163,4.6,52,бежевый,свитер мужской,3,2026-06-14T03:17:50.628606,"Мужская модель. Детали: classic fit; Джерси из мериносовой шерсти; Круглый воротник; Эластичный воротник, манжеты и нижний край; Логотип в тон изделия на груди",100% шерсть,бежевый,Мужской,Тунис,,,"Недостатки:не тот товар пришел, пришел какой-то обычный свитшот ||| Пришел свитер ZOLLA ||| Достоинства:Беру уже второй свитер,далеко не дешевый,но после стирки стал пушиться.очень не красиво.очень жаль.думала не так стираю ,но уже и руками стирала и все равно то же. Обидно очень."
846169375,940306976,LC Waikiki Свитер из трикотажа с полуводолазкой для мужчин,LC Waikiki,572.0,2399.0,76,0.0,0,163,4.8,"56, 54, 48, 52, 50",серый,свитер мужской,3,2026-06-14T03:17:50.628606,"LCWAIKIKI Classic Свитер из трикотажа с полуводолазкой для мужчин - Этикетка по уходу: ГЛАДИТЬ ПРИ НИЗКОЙ ТЕМПЕРАТУРЕ,Стирка при максимальной температуре 30 °,Не используйте отбеливатель,Барабанная сушка запрещена,Не подлежит химической чистке","100% акрил,",серый,Мужской,Турция,,,
274391808,510913003,Свитер оверсайз теплый длинный вязаный пряжа Турция,,1234.0,10000.0,88,4.7,723,163,4.7,46-52,серый,свитер мужской,3,2026-06-14T03:17:50.628606,"Стильный мужской свитер оверсайз серого цвета — тренд сезона 2025. Добавьте в гардероб универсальную кофту, сочетающую комфорт и стиль! Мужской свитер оверсайз серого цвета — это идеальный выбор для ценителей направления y2k, олд мани, casual и даже деловой моды. Выполненный в актуальном стиле и утепленный для холодного времени года, он одинаково хорошо подойдет как для мужчин, так и для подростков. А также это настоящая находка в категории унисекс.
Модель с удлиненным кроем, спущенными плечами и длинным рукавом смотрится дорого и современно. Кофта сделана из приятной к телу пряжи в узоре крупной английской вязки. Стильный однотонный серый оттенок делает вещь универсальной — сочетается с брюками, джинсами, подходит под пиджак или как самостоятельный элемент в образе. Отлично впишется как в повседневный, так и в офисный образы.
Подойдет для носки в осень, зиму и прохладную весну — по-настоящему теплая модель. Благодаря широким плечам и свободному силуэту, джемпер подойдет на разные типы фигуры и в большом диапазоне размеров. Прекрасный вариант для тех, кто ценит стильную, молодежную и при этом практичную одежду без лишних деталей.
Парные образы? Легко! Эта модель подойдет как для него, так и для нее — создайте эффектный family look.
Не упустите шанс пополнить гардероб must-have вещью из категории ""долго и с удовольствием""! Серый вязанный свитер с О-образным вырезом горловины — это про стиль, комфорт и умение чувствовать моду. Сделано в России — с заботой о качестве и деталях.",акрил; шерсть,серый; графит; темно-серый; меланж; серо-черный,Мужской,Россия,деликатная или ручная стирка при температуре воды не выше 30 °С; сушка в горизонтальном положении,,
525411963,532954143,VILMA Свитер с горлом тонкий водолазка на молнии,VILMA,944.0,8200.0,88,4.5,18,163,4.8,"48, 52",серый,свитер мужской,3,2026-06-14T03:17:50.628606,"Мужской свитер с горлом, также известный как водолазка, представляет собой удобную и стильную одежду для прохладных сезонов. Представляем Вам стильный и уютный мужской свитер полузамок на молнии, который станет незаменимым спутником в прохладные осенние и зимние дни. Халфзип полузамок на молнии Old money подходит под любой стиль.
Этот теплый мужской халф зип пуловер выполнен из мягкой и приятной на ощупь ткани, которая не колется и дарит невероятный комфорт. Мужской свитер свитшот с высоким воротником-стойкой и длинным рукавом надежно защитят Вас от ветра и холода, а удобный крой позволит свободно двигаться и чувствовать себя комфортно в любой ситуации.
За счет классического цвета он впишется в любой гардероб, а молния на передней части позволит регулировать температуру и создавать различные стильные образы. Этот мужской джемпер станет идеальным выбором для прогулок, встреч с друзьями, путешествий и повседневной носки.
Такой свитер станет классикой гардероба и станет отличным подарком в день рождения. Он выделяется приятным к телу материалом, который не раздражает кожу и сохраняет тепло. 
Джемпер подарит Вам тепло и уют в прохладную погоду, а его стильный дизайн подчеркнет Ваш индивидуальный вкус. Не упустите возможность обновить свой гардероб пуловером этой практичной и модной вещью!",70% хлопок; 20% Эластан; 10% кашемир,темно-серый; серый,Мужской,,стирка при t не более 30°C; сушка в естественных условиях,,"Отказ, так как размер не соответствует. Маломерит на два размера точно. ||| Достоинства:Узковат, спасибо большое продавцу, рекомендую ||| Продавец проявил небрежность в выборе цвета вместо заказанного серого прислал темно-серый отказ"
